dt,AverageTemperature,AverageTemperatureUncertainty,Country
1909-03-01,20248,0.7809999999999999,Peru
1909-04-01,19518,865,Peru
1909-05-01,18296,1.54,Peru
1909-06-01,18048,758,Peru
1909-07-01,18.17,496,Peru
1909-08-01,18352,557,Peru
1909-09-01,19797,504,Peru
1909-10-01,19852,1052,Peru
1909-11-01,20042,1.0490000000000002,Peru
1909-12-01,19768,964,Peru
1910-01-01,19885,1635,Peru
1910-02-01,20077,1224,Peru
1910-03-01,19.915000000000006,1.41,Peru
1910-04-01,19475,953,Peru
1910-05-01,18846,534,Peru
1910-06-01,18119,996,Peru
1910-07-01,17.840999999999998,0.5579999999999999,Peru
1910-08-01,18276,718,Peru
1910-09-01,18946,1134,Peru
1910-10-01,18799,637,Peru
1910-11-01,19858,1062,Peru
1910-12-01,19563,805,Peru
1911-01-01,19866,1.01,Peru
1911-02-01,20239,718,Peru
1911-03-01,19.6,467,Peru
1911-04-01,19507,965,Peru
1911-05-01,19006,0.63,Peru
1911-06-01,18662,521,Peru
1911-07-01,18573,539,Peru
1911-08-01,18988,541,Peru
1911-09-01,19658,0.6759999999999999,Peru
1911-10-01,19942,0.43,Peru
1911-11-01,20327,417,Peru
1911-12-01,20601,848,Peru
1912-01-01,20869,1379,Peru
1912-02-01,20.82,0.7829999999999999,Peru
1912-03-01,20.764000000000006,0.88,Peru
1912-04-01,20.558000000000003,491,Peru
1912-05-01,19759,1087,Peru
1912-06-01,18634,938,Peru
1912-07-01,18309,613,Peru
1912-08-01,18767,1047,Peru
1912-09-01,19727,477,Peru
1912-10-01,19983,998,Peru
1912-11-01,19.500999999999998,532,Peru
1912-12-01,19759,459,Peru
1913-01-01,20047,462,Peru
1913-02-01,19584,0.98,Peru
1913-03-01,20064,616,Peru
1913-04-01,19.555999999999997,593,Peru
1913-05-01,19131,774,Peru
1913-06-01,18585,703,Peru
1913-07-01,18.755000000000006,0.7829999999999999,Peru
1913-08-01,19384,1344,Peru
1913-09-01,19861,1284,Peru
1913-10-01,20.43,1764,Peru
1913-11-01,20684,899,Peru
1913-12-01,20175,861,Peru
1914-01-01,20.39,856,Peru
1914-02-01,20.723000000000003,1.4369999999999998,Peru
1914-03-01,20528,1376,Peru
1914-04-01,19.71,732,Peru
1914-05-01,19574,1209,Peru
1914-06-01,18.7,0.7070000000000001,Peru
1914-07-01,18815,438,Peru
1914-08-01,19359,591,Peru
1914-09-01,19823,0.4370000000000001,Peru
1914-10-01,20011,866,Peru
1914-11-01,20.130000000000006,0.5670000000000001,Peru
1914-12-01,20.656999999999996,856,Peru
1915-01-01,20.886000000000006,0.98,Peru
1915-02-01,20.96,898,Peru
1915-03-01,21186,1245,Peru
1915-04-01,20.811999999999998,628,Peru
1915-05-01,20.17,906,Peru
1915-06-01,18882,693,Peru
1915-07-01,19077,0.8909999999999999,Peru
1915-08-01,19508,487,Peru
1915-09-01,19786,0.56,Peru
1915-10-01,19875,531,Peru
1915-11-01,19.67,0.7120000000000001,Peru
1915-12-01,20.02,418,Peru
1916-01-01,19649,925,Peru
1916-02-01,19865,804,Peru
1916-03-01,19.965999999999998,0.5660000000000001,Peru
1916-04-01,19922,1.3030000000000002,Peru
1916-05-01,19366,627,Peru
1916-06-01,17.997999999999994,1114,Peru
1916-07-01,17732,938,Peru
1916-08-01,18232,0.7390000000000001,Peru
1916-09-01,19742,0.54,Peru
1916-10-01,19334,506,Peru
1916-11-01,18686,628,Peru
1916-12-01,19614,934,Peru
1917-01-01,19486,815,Peru
1917-02-01,19.36,1399,Peru
1917-03-01,20039,0.6859999999999999,Peru
1917-04-01,19.51,1154,Peru
1917-05-01,19032,1278,Peru
1917-06-01,18865,1561,Peru
1917-07-01,18367,534,Peru
1917-08-01,18688,0.58,Peru
1917-09-01,19041,606,Peru
1917-10-01,19042,414,Peru
1917-11-01,19.758000000000006,905,Peru
1917-12-01,18757,466,Peru
1918-01-01,19027,408,Peru
1918-02-01,19378,1616,Peru
1918-03-01,19.51,0.8370000000000001,Peru
1918-04-01,19351,409,Peru
1918-05-01,19.34,513,Peru
1918-06-01,19555,2168,Peru
1918-07-01,18878,2165,Peru
1918-08-01,19906,1835,Peru
1918-09-01,19.772000000000002,0.6829999999999999,Peru
1918-10-01,19683,0.48,Peru
1918-11-01,20.075000000000006,0.84,Peru
1918-12-01,20861,627,Peru
1919-01-01,21345,933,Peru
1919-02-01,21665,723,Peru
1919-03-01,20.918000000000006,983,Peru
1919-04-01,20.648000000000003,1154,Peru
1919-05-01,20125,1.42,Peru
1919-06-01,18.96,0.6609999999999999,Peru
1919-07-01,18.352999999999998,409,Peru
1919-08-01,18985,448,Peru
1919-09-01,19.86,459,Peru
1919-10-01,19.87,0.4,Peru
1919-11-01,19865,0.6809999999999999,Peru
1919-12-01,19985,767,Peru
1920-01-01,20739,784,Peru
1920-02-01,20956,0.7340000000000001,Peru
1920-03-01,20.523000000000003,994,Peru
1920-04-01,20105,565,Peru
1920-05-01,19231,551,Peru
1920-06-01,18382,688,Peru
1920-07-01,18.098000000000006,1008,Peru
1920-08-01,18752,0.44,Peru
1920-09-01,19492,0.35100000000000003,Peru
1920-10-01,19.817999999999998,0.65,Peru
1920-11-01,20123,669,Peru
1920-12-01,19.862000000000002,0.5710000000000001,Peru
1921-01-01,20167,551,Peru
1921-02-01,20014,405,Peru
1921-03-01,20.000999999999998,411,Peru
1921-04-01,19735,0.5760000000000001,Peru
1921-05-01,19493,0.49,Peru
1921-06-01,17.804000000000002,1.86,Peru
1921-07-01,17.48,1669,Peru
1921-08-01,18561,499,Peru
1921-09-01,19388,1145,Peru
1921-10-01,19382,866,Peru
1921-11-01,20323,741,Peru
1921-12-01,20357,645,Peru
1922-01-01,20.796000000000006,0.7440000000000001,Peru
1922-02-01,20475,519,Peru
1922-03-01,20.363000000000003,426,Peru
1922-04-01,20364,853,Peru
1922-05-01,19369,472,Peru
1922-06-01,18633,653,Peru
1922-07-01,17997,0.81,Peru
1922-08-01,18748,802,Peru
1922-09-01,19831,542,Peru
1922-10-01,19651,856,Peru
1922-11-01,19885,799,Peru
1922-12-01,19734,674,Peru
1923-01-01,20.09,0.6779999999999999,Peru
1923-02-01,20.362000000000002,555,Peru
1923-03-01,20.223000000000006,0.5920000000000001,Peru
1923-04-01,19675,732,Peru
1923-05-01,19584,0.57,Peru
1923-06-01,18.48,403,Peru
1923-07-01,18145,489,Peru
1923-08-01,18768,0.5920000000000001,Peru
1923-09-01,20155,715,Peru
1923-10-01,19827,931,Peru
1923-11-01,20393,768,Peru
1923-12-01,20152,613,Peru
1924-01-01,21426,0.8270000000000001,Peru
1924-02-01,20.558000000000003,0.4920000000000001,Peru
1924-03-01,20899,638,Peru
1924-04-01,20268,0.56,Peru
1924-05-01,19.61,444,Peru
1924-06-01,18.27,0.46,Peru
1924-07-01,17.941000000000006,546,Peru
1924-08-01,18663,586,Peru
1924-09-01,18955,633,Peru
1924-10-01,19139,526,Peru
1924-11-01,19737,967,Peru
1924-12-01,19632,477,Peru
1925-01-01,19695,477,Peru
1925-02-01,19456,772,Peru
1925-03-01,19.66,555,Peru
1925-04-01,19.87,0.43,Peru
1925-05-01,20039,439,Peru
1925-06-01,18571,463,Peru
1925-07-01,18.160999999999998,728,Peru
1925-08-01,19239,0.5329999999999999,Peru
1925-09-01,19774,1046,Peru
1925-10-01,20447,578,Peru
1925-11-01,20377,843,Peru
1925-12-01,20.73,503,Peru
1926-01-01,21033,588,Peru
1926-02-01,20998,0.5660000000000001,Peru
1926-03-01,21.14,0.58,Peru
1926-04-01,20809,608,Peru
1926-05-01,19793,0.5429999999999999,Peru
1926-06-01,19.05,556,Peru
1926-07-01,18653,0.58,Peru
1926-08-01,19239,489,Peru
1926-09-01,19842,0.71,Peru
1926-10-01,20281,649,Peru
1926-11-01,20.726999999999997,0.6579999999999999,Peru
1926-12-01,20.493000000000002,622,Peru
1927-01-01,20497,615,Peru
1927-02-01,20433,535,Peru
1927-03-01,20236,597,Peru
1927-04-01,20.04,523,Peru
1927-05-01,19266,463,Peru
1927-06-01,18693,0.62,Peru
1927-07-01,18.01,1.4,Peru
1927-08-01,19135,585,Peru
1927-09-01,19743,984,Peru
1927-10-01,20239,0.68,Peru
1927-11-01,20783,624,Peru
1927-12-01,20623,421,Peru
1928-01-01,20.796999999999997,573,Peru
1928-02-01,21071,848,Peru
1928-03-01,20.5,0.6779999999999999,Peru
1928-04-01,19954,512,Peru
1928-05-01,19863,0.8640000000000001,Peru
1928-06-01,19.089000000000002,718,Peru
1928-07-01,18.785999999999998,698,Peru
1928-08-01,19184,698,Peru
1928-09-01,19.624000000000002,607,Peru
1928-10-01,19742,498,Peru
1928-11-01,20698,618,Peru
1928-12-01,20348,0.7140000000000001,Peru
1929-01-01,20384,588,Peru
1929-02-01,20306,301,Peru
1929-03-01,20.65,735,Peru
1929-04-01,20116,0.8270000000000001,Peru
1929-05-01,19372,868,Peru
1929-06-01,18442,0.54,Peru
1929-07-01,18122,1014,Peru
1929-08-01,18755,759,Peru
1929-09-01,19025,701,Peru
1929-10-01,19132,696,Peru
1929-11-01,19846,696,Peru
1929-12-01,19.76,472,Peru
1930-01-01,20.06,0.5770000000000001,Peru
1930-02-01,20448,674,Peru
1930-03-01,20.442999999999998,745,Peru
1930-04-01,19926,349,Peru
1930-05-01,19365,0.37,Peru
1930-06-01,18766,411,Peru
1930-07-01,18.511000000000006,0.5579999999999999,Peru
1930-08-01,19245,0.5,Peru
1930-09-01,19.61,0.7559999999999999,Peru
1930-10-01,20383,498,Peru
1930-11-01,20.660999999999998,406,Peru
1930-12-01,20899,516,Peru
1931-01-01,21.046000000000006,0.5710000000000001,Peru
1931-02-01,21331,408,Peru
1931-03-01,21364,361,Peru
1931-04-01,20.83,388,Peru
1931-05-01,19.112000000000002,456,Peru
1931-06-01,18431,0.75,Peru
1931-07-01,18428,612,Peru
1931-08-01,18797,0.5920000000000001,Peru
1931-09-01,19423,0.64,Peru
1931-10-01,19896,439,Peru
1931-11-01,20018,458,Peru
1931-12-01,20.35,303,Peru
1932-01-01,20682,578,Peru
1932-02-01,20941,0.52,Peru
1932-03-01,20629,405,Peru
1932-04-01,20752,0.69,Peru
1932-05-01,19.819000000000003,677,Peru
1932-06-01,18548,0.5760000000000001,Peru
1932-07-01,18278,687,Peru
1932-08-01,19035,469,Peru
1932-09-01,19474,482,Peru
1932-10-01,19782,343,Peru
1932-11-01,20.23,391,Peru
1932-12-01,20383,383,Peru
1933-01-01,20436,0.35200000000000004,Peru
1933-02-01,20.566999999999997,345,Peru
1933-03-01,20.712000000000003,436,Peru
1933-04-01,20365,0.4270000000000001,Peru
1933-05-01,19.44,0.46,Peru
1933-06-01,18403,579,Peru
1933-07-01,18.0,565,Peru
1933-08-01,18542,633,Peru
1933-09-01,19655,612,Peru
1933-10-01,19188,305,Peru
1933-11-01,19.750999999999998,441,Peru
1933-12-01,19.95,465,Peru
1934-01-01,19874,593,Peru
1934-02-01,20011,505,Peru
1934-03-01,20297,0.34600000000000003,Peru
1934-04-01,20.01,394,Peru
1934-05-01,19154,513,Peru
1934-06-01,18908,477,Peru
1934-07-01,18.42,655,Peru
1934-08-01,18997,622,Peru
1934-09-01,19466,624,Peru
1934-10-01,19578,484,Peru
1934-11-01,19916,442,Peru
1934-12-01,20008,426,Peru
1935-01-01,20.514000000000006,0.29100000000000004,Peru
1935-02-01,20651,0.27,Peru
1935-03-01,21128,308,Peru
1935-04-01,20053,206,Peru
1935-05-01,18.839000000000002,362,Peru
1935-06-01,18639,407,Peru
1935-07-01,18347,482,Peru
1935-08-01,18338,524,Peru
1935-09-01,19244,481,Peru
1935-10-01,19765,277,Peru
1935-11-01,20404,397,Peru
1935-12-01,20774,278,Peru
1936-01-01,20629,496,Peru
1936-02-01,21.29,411,Peru
1936-03-01,21143,0.4370000000000001,Peru
1936-04-01,20594,192,Peru
1936-05-01,20217,401,Peru
1936-06-01,18575,354,Peru
1936-07-01,18188,398,Peru
1936-08-01,18646,385,Peru
1936-09-01,19.46,377,Peru
1936-10-01,20.26,0.35600000000000004,Peru
1936-11-01,20.671999999999997,382,Peru
1936-12-01,20.42,285,Peru
1937-01-01,20949,462,Peru
1937-02-01,21.223000000000003,334,Peru
1937-03-01,21353,469,Peru
1937-04-01,20293,217,Peru
1937-05-01,19289,391,Peru
1937-06-01,18884,325,Peru
1937-07-01,18862,425,Peru
1937-08-01,19.39,284,Peru
1937-09-01,19775,418,Peru
1937-10-01,19686,375,Peru
1937-11-01,20546,504,Peru
1937-12-01,20.61,225,Peru
1938-01-01,20752,381,Peru
1938-02-01,21316,593,Peru
1938-03-01,20.959000000000003,562,Peru
1938-04-01,20258,624,Peru
1938-05-01,19185,377,Peru
1938-06-01,18653,0.35200000000000004,Peru
1938-07-01,18149,379,Peru
1938-08-01,18531,477,Peru
1938-09-01,19296,262,Peru
1938-10-01,19188,382,Peru
1938-11-01,19.944000000000006,289,Peru
1938-12-01,20205,247,Peru
1939-01-01,20.598000000000006,419,Peru
1939-02-01,21.011999999999997,355,Peru
1939-03-01,21182,364,Peru
1939-04-01,20807,453,Peru
1939-05-01,20207,365,Peru
1939-06-01,19824,282,Peru
1939-07-01,19299,292,Peru
1939-08-01,19571,407,Peru
1939-09-01,20.07,0.4270000000000001,Peru
1939-10-01,20164,0.35700000000000004,Peru
1939-11-01,20.666999999999998,552,Peru
1939-12-01,20.83,304,Peru
1940-01-01,20.825000000000006,402,Peru
1940-02-01,21.468000000000004,468,Peru
1940-03-01,21.500999999999998,285,Peru
1940-04-01,20745,0.35200000000000004,Peru
1940-05-01,20149,341,Peru
1940-06-01,19.269000000000002,342,Peru
1940-07-01,18949,314,Peru
1940-08-01,19283,255,Peru
1940-09-01,20133,409,Peru
1940-10-01,20475,373,Peru
1940-11-01,20646,0.3720000000000001,Peru
1940-12-01,21026,388,Peru
1941-01-01,21373,611,Peru
1941-02-01,21.668000000000003,505,Peru
1941-03-01,21747,401,Peru
1941-04-01,21246,371,Peru
1941-05-01,20.583000000000002,313,Peru
1941-06-01,19044,456,Peru
1941-07-01,18902,415,Peru
1941-08-01,19343,366,Peru
1941-09-01,20023,362,Peru
1941-10-01,20829,252,Peru
1941-11-01,21.3,389,Peru
1941-12-01,21141,285,Peru
1942-01-01,21.348000000000006,384,Peru
1942-02-01,21.593000000000004,0.64,Peru
1942-03-01,21.180000000000003,439,Peru
1942-04-01,20291,0.5670000000000001,Peru
1942-05-01,19724,442,Peru
1942-06-01,18788,0.4370000000000001,Peru
1942-07-01,18.25,0.5479999999999999,Peru
1942-08-01,19153,342,Peru
1942-09-01,19787,366,Peru
1942-10-01,19948,271,Peru
1942-11-01,20421,424,Peru
1942-12-01,20342,277,Peru
1943-01-01,21.15,488,Peru
1943-02-01,21108,513,Peru
1943-03-01,20.730999999999998,519,Peru
1943-04-01,20238,542,Peru
1943-05-01,19.569000000000003,355,Peru
1943-06-01,18856,421,Peru
1943-07-01,18643,404,Peru
1943-08-01,19008,404,Peru
1943-09-01,19756,252,Peru
1943-10-01,20235,265,Peru
1943-11-01,20399,0.35200000000000004,Peru
1943-12-01,20436,239,Peru
1944-01-01,20.410999999999998,435,Peru
1944-02-01,20759,618,Peru
1944-03-01,20656,388,Peru
1944-04-01,20271,546,Peru
1944-05-01,19953,539,Peru
1944-06-01,18976,369,Peru
1944-07-01,19134,388,Peru
1944-08-01,19715,262,Peru
1944-09-01,19883,429,Peru
1944-10-01,19985,224,Peru
1944-11-01,20345,337,Peru
1944-12-01,20498,227,Peru
1945-01-01,20715,402,Peru
1945-02-01,20835,381,Peru
1945-03-01,21233,0.41,Peru
1945-04-01,20559,311,Peru
1945-05-01,19161,397,Peru
1945-06-01,19104,593,Peru
1945-07-01,18.67,329,Peru
1945-08-01,19723,375,Peru
1945-09-01,20279,468,Peru
1945-10-01,19.805999999999997,242,Peru
1945-11-01,20664,0.4,Peru
1945-12-01,20368,255,Peru
1946-01-01,20.796999999999997,429,Peru
1946-02-01,21.048000000000002,385,Peru
1946-03-01,21.201999999999998,361,Peru
1946-04-01,20528,394,Peru
1946-05-01,19.75,466,Peru
1946-06-01,19012,0.63,Peru
1946-07-01,18.567999999999998,0.6459999999999999,Peru
1946-08-01,19.11,405,Peru
1946-09-01,19831,441,Peru
1946-10-01,19736,336,Peru
1946-11-01,20324,248,Peru
1946-12-01,20372,423,Peru
1947-01-01,20804,0.44,Peru
1947-02-01,20872,568,Peru
1947-03-01,21.229000000000006,0.5479999999999999,Peru
1947-04-01,20595,0.4,Peru
1947-05-01,19721,416,Peru
1947-06-01,19081,514,Peru
1947-07-01,18616,433,Peru
1947-08-01,19038,0.31,Peru
1947-09-01,19673,0.54,Peru
1947-10-01,20032,561,Peru
1947-11-01,20.23,261,Peru
1947-12-01,20.32,484,Peru
1948-01-01,20737,496,Peru
1948-02-01,20934,363,Peru
1948-03-01,20.846999999999998,359,Peru
1948-04-01,20324,284,Peru
1948-05-01,19.929000000000002,315,Peru
1948-06-01,19118,433,Peru
1948-07-01,18977,339,Peru
1948-08-01,19261,329,Peru
1948-09-01,19.75,603,Peru
1948-10-01,20028,649,Peru
1948-11-01,20502,518,Peru
1948-12-01,20313,248,Peru
1949-01-01,20987,657,Peru
1949-02-01,20776,388,Peru
1949-03-01,20.62,603,Peru
1949-04-01,20.26,0.5479999999999999,Peru
1949-05-01,19528,569,Peru
1949-06-01,18837,484,Peru
1949-07-01,18.325000000000006,574,Peru
1949-08-01,19004,332,Peru
1949-09-01,19437,248,Peru
1949-10-01,19543,345,Peru
1949-11-01,20531,301,Peru
1949-12-01,20369,218,Peru
1950-01-01,20175,222,Peru
1950-02-01,20.29,278,Peru
1950-03-01,20.305000000000003,349,Peru
1950-04-01,19904,324,Peru
1950-05-01,19.409000000000002,0.3,Peru
1950-06-01,18366,392,Peru
1950-07-01,18.08,261,Peru
1950-08-01,18.78,166,Peru
1950-09-01,19722,305,Peru
1950-10-01,19563,205,Peru
1950-11-01,20245,0.32299999999999995,Peru
1950-12-01,20169,189,Peru
1951-01-01,20237,0.34600000000000003,Peru
1951-02-01,20085,527,Peru
1951-03-01,20.636999999999997,221,Peru
1951-04-01,19.965999999999998,378,Peru
1951-05-01,19.749000000000002,0.32,Peru
1951-06-01,19233,496,Peru
1951-07-01,19093,409,Peru
1951-08-01,19.37,193,Peru
1951-09-01,20127,222,Peru
1951-10-01,20327,168,Peru
1951-11-01,20612,313,Peru
1951-12-01,20642,171,Peru
1952-01-01,21.0,251,Peru
1952-02-01,21202,0.38,Peru
1952-03-01,21.380000000000006,341,Peru
1952-04-01,20308,255,Peru
1952-05-01,19702,204,Peru
1952-06-01,18406,405,Peru
1952-07-01,18382,348,Peru
1952-08-01,19132,337,Peru
1952-09-01,19608,0.34600000000000003,Peru
1952-10-01,20174,0.3,Peru
1952-11-01,20404,293,Peru
1952-12-01,20.58,322,Peru
1953-01-01,20553,374,Peru
1953-02-01,20919,423,Peru
1953-03-01,20994,486,Peru
1953-04-01,20.726999999999997,192,Peru
1953-05-01,20039,355,Peru
1953-06-01,19224,385,Peru
1953-07-01,18635,514,Peru
1953-08-01,19.862000000000002,429,Peru
1953-09-01,20674,322,Peru
1953-10-01,20178,335,Peru
1953-11-01,20676,303,Peru
1953-12-01,20651,0.25,Peru
1954-01-01,20.596999999999998,302,Peru
1954-02-01,20899,535,Peru
1954-03-01,20.785999999999998,359,Peru
1954-04-01,20408,377,Peru
1954-05-01,19316,0.42,Peru
1954-06-01,18752,556,Peru
1954-07-01,18.192999999999998,336,Peru
1954-08-01,19.089000000000002,318,Peru
1954-09-01,19715,388,Peru
1954-10-01,19476,0.16399999999999998,Peru
1954-11-01,20158,487,Peru
1954-12-01,20.215999999999998,257,Peru
1955-01-01,20373,423,Peru
1955-02-01,20643,396,Peru
1955-03-01,20594,0.45,Peru
1955-04-01,19993,0.22,Peru
1955-05-01,19.45,358,Peru
1955-06-01,18875,301,Peru
1955-07-01,18.319000000000006,0.3720000000000001,Peru
1955-08-01,18.72,0.29100000000000004,Peru
1955-09-01,19.272000000000002,277,Peru
1955-10-01,19768,0.28300000000000003,Peru
1955-11-01,20242,349,Peru
1955-12-01,20114,337,Peru
1956-01-01,19835,0.35600000000000004,Peru
1956-02-01,20293,467,Peru
1956-03-01,20.552000000000003,476,Peru
1956-04-01,19.84,378,Peru
1956-05-01,19188,403,Peru
1956-06-01,18386,275,Peru
1956-07-01,18371,0.18600000000000005,Peru
1956-08-01,18578,0.28300000000000003,Peru
1956-09-01,19416,217,Peru
1956-10-01,19.480999999999998,206,Peru
1956-11-01,19945,517,Peru
1956-12-01,20.249000000000002,0.33,Peru
1957-01-01,20.33,214,Peru
1957-02-01,20.91,308,Peru
1957-03-01,21.110000000000007,305,Peru
1957-04-01,20491,561,Peru
1957-05-01,20.589000000000002,321,Peru
1957-06-01,19382,318,Peru
1957-07-01,18971,458,Peru
1957-08-01,19513,718,Peru
1957-09-01,20158,391,Peru
1957-10-01,20246,394,Peru
1957-11-01,20448,275,Peru
1957-12-01,21.03,358,Peru
1958-01-01,21.232000000000006,358,Peru
1958-02-01,21459,508,Peru
1958-03-01,21.383000000000006,193,Peru
1958-04-01,20.701999999999998,298,Peru
1958-05-01,20004,249,Peru
1958-06-01,19377,499,Peru
1958-07-01,19267,575,Peru
1958-08-01,19107,0.41,Peru
1958-09-01,20403,366,Peru
1958-10-01,20203,378,Peru
1958-11-01,20.380000000000006,228,Peru
1958-12-01,20.971999999999998,311,Peru
1959-01-01,21.078000000000007,266,Peru
1959-02-01,20.75,325,Peru
1959-03-01,21018,274,Peru
1959-04-01,20477,0.35700000000000004,Peru
1959-05-01,19.589000000000002,146,Peru
1959-06-01,19107,293,Peru
1959-07-01,19134,302,Peru
1959-08-01,19466,0.36,Peru
1959-09-01,19926,362,Peru
1959-10-01,20145,302,Peru
1959-11-01,20545,309,Peru
1959-12-01,20502,209,Peru
1960-01-01,20.8,317,Peru
1960-02-01,20801,313,Peru
1960-03-01,20813,243,Peru
1960-04-01,19899,219,Peru
1960-05-01,19353,247,Peru
1960-06-01,18982,362,Peru
1960-07-01,18.852999999999998,275,Peru
1960-08-01,19227,609,Peru
1960-09-01,19739,183,Peru
1960-10-01,19992,159,Peru
1960-11-01,20312,353,Peru
1960-12-01,20.86,308,Peru
1961-01-01,20986,289,Peru
1961-02-01,20.784000000000002,196,Peru
1961-03-01,20.898000000000003,248,Peru
1961-04-01,20272,338,Peru
1961-05-01,20.022000000000002,326,Peru
1961-06-01,18609,224,Peru
1961-07-01,18826,122,Peru
1961-08-01,19605,0.16699999999999998,Peru
1961-09-01,20049,206,Peru
1961-10-01,20289,299,Peru
1961-11-01,20298,261,Peru
1961-12-01,20412,193,Peru
1962-01-01,20.730999999999998,205,Peru
1962-02-01,20757,254,Peru
1962-03-01,20419,386,Peru
1962-04-01,19964,407,Peru
1962-05-01,19599,182,Peru
1962-06-01,18455,551,Peru
1962-07-01,18.16,333,Peru
1962-08-01,19406,517,Peru
1962-09-01,20.339000000000002,0.29600000000000004,Peru
1962-10-01,20004,0.36,Peru
1962-11-01,20853,313,Peru
1962-12-01,20764,298,Peru
1963-01-01,20.491999999999997,273,Peru
1963-02-01,20363,255,Peru
1963-03-01,20423,334,Peru
1963-04-01,20143,364,Peru
1963-05-01,19832,422,Peru
1963-06-01,18924,335,Peru
1963-07-01,18992,361,Peru
1963-08-01,20099,0.29600000000000004,Peru
1963-09-01,20.47,0.28600000000000003,Peru
1963-10-01,20484,168,Peru
1963-11-01,20.656999999999996,266,Peru
1963-12-01,20.906999999999996,0.24,Peru
1964-01-01,21439,0.23,Peru
1964-02-01,21361,0.32299999999999995,Peru
1964-03-01,20.697000000000006,207,Peru
1964-04-01,20305,0.16899999999999998,Peru
1964-05-01,19.36,264,Peru
1964-06-01,18634,284,Peru
1964-07-01,18277,158,Peru
1964-08-01,19303,244,Peru
1964-09-01,19711,0.16399999999999998,Peru
1964-10-01,19796,304,Peru
1964-11-01,20176,0.12,Peru
1964-12-01,20379,354,Peru
1965-01-01,20719,213,Peru
1965-02-01,20791,188,Peru
1965-03-01,20.683000000000003,484,Peru
1965-04-01,20374,325,Peru
1965-05-01,20123,382,Peru
1965-06-01,19367,0.47,Peru
1965-07-01,19082,0.28800000000000003,Peru
1965-08-01,19797,229,Peru
1965-09-01,20037,271,Peru
1965-10-01,20783,332,Peru
1965-11-01,20695,246,Peru
1965-12-01,20728,251,Peru
1966-01-01,21.276999999999997,204,Peru
1966-02-01,21399,0.16899999999999998,Peru
1966-03-01,21063,0.27,Peru
1966-04-01,20.570999999999998,187,Peru
1966-05-01,19.807000000000002,0.24,Peru
1966-06-01,19348,215,Peru
1966-07-01,18718,258,Peru
1966-08-01,19325,322,Peru
1966-09-01,20018,345,Peru
1966-10-01,20218,159,Peru
1966-11-01,20615,0.28800000000000003,Peru
1966-12-01,20.528000000000002,0.18600000000000005,Peru
1967-01-01,20.56,126,Peru
1967-02-01,20475,243,Peru
1967-03-01,20338,269,Peru
1967-04-01,20.305999999999997,233,Peru
1967-05-01,20071,0.23,Peru
1967-06-01,18729,177,Peru
1967-07-01,18.607000000000006,421,Peru
1967-08-01,19439,444,Peru
1967-09-01,20134,348,Peru
1967-10-01,19815,203,Peru
1967-11-01,20629,282,Peru
1967-12-01,20465,147,Peru
1968-01-01,20528,231,Peru
1968-02-01,20.726999999999997,228,Peru
1968-03-01,20201,0.31,Peru
1968-04-01,20006,258,Peru
1968-05-01,19.16,0.17600000000000002,Peru
1968-06-01,18833,315,Peru
1968-07-01,18804,175,Peru
1968-08-01,19.53,193,Peru
1968-09-01,19925,168,Peru
1968-10-01,20168,217,Peru
1968-11-01,20585,0.2,Peru
1968-12-01,20965,193,Peru
1969-01-01,21053,0.17600000000000002,Peru
1969-02-01,21252,174,Peru
1969-03-01,21.53,211,Peru
1969-04-01,20985,208,Peru
1969-05-01,21021,289,Peru
1969-06-01,19705,0.31,Peru
1969-07-01,18898,382,Peru
1969-08-01,19572,264,Peru
1969-09-01,20531,0.16,Peru
1969-10-01,20.534000000000002,239,Peru
1969-11-01,21.066999999999997,319,Peru
1969-12-01,20.918000000000003,292,Peru
1970-01-01,20802,236,Peru
1970-02-01,20961,251,Peru
1970-03-01,20685,303,Peru
1970-04-01,20524,203,Peru
1970-05-01,19985,262,Peru
1970-06-01,19235,293,Peru
1970-07-01,18.598000000000006,219,Peru
1970-08-01,19.589000000000002,317,Peru
1970-09-01,19856,279,Peru
1970-10-01,20538,0.23,Peru
1970-11-01,20.671999999999997,205,Peru
1970-12-01,20.250999999999998,237,Peru
1971-01-01,20.447000000000006,185,Peru
1971-02-01,20053,0.31,Peru
1971-03-01,20297,0.17600000000000002,Peru
1971-04-01,19824,161,Peru
1971-05-01,19411,289,Peru
1971-06-01,18885,204,Peru
1971-07-01,18.875999999999998,241,Peru
1971-08-01,19331,0.26,Peru
1971-09-01,19959,272,Peru
1971-10-01,19779,249,Peru
1971-11-01,20474,0.26,Peru
1971-12-01,20303,241,Peru
1972-01-01,20302,279,Peru
1972-02-01,20985,266,Peru
